F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file_path,group
24.334288,0.22841918,20.366495,24.741114,28.3987,8.032206,269.44495,460.35422,133.31607,210.19418,0.9191242,0.7135707,0.33604512,0.7599827,1.4173939,1.0813488,12.900435,7.6868873,9.125519,6.0436654,1.5878739,1.4508969,20.055254,0.7268084,14.288507,0.72184753,10.069134,1.4107957,4.456278,4.0093565,0.066424884,1.5854067,1.4531262,0.8611351,2.4553936,2.1329622,5.7363977,3.8785148,22.391571,0.7808204,495.70404,0.41772792,1203.8958,0.18558735,-85.59903,-1.0781931,1523.9236,0.19955334,903.4002,0.3461969,-93.20892,-0.90595275,2552.9817,0.12520516,768.12024,0.42521086,-94.86754,-0.8728668,-19.26614,-0.4028533,25.997484,0.35405144,-0.015217027,-3.654076,-0.032635592,-0.54587436,1.5148771,1.2843874,27.355732,0.3679882,15.960035,0.619422,10.921685,1.4315121,-0.038555384,-513.1419,-16.936672,26.484941,-0.07860277,-0.010277578,1.699329,2.4684272,2.4845614,0.2333526,0.30568844,0.16927153,0.24199802,-19.390776,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\54_CM48_2.wav,HC
23.54845,0.15720274,20.5159,23.083736,26.614635,6.098736,190.81055,319.80292,48.481777,54.01682,0.61615205,0.5116524,0.32265085,0.56461525,0.8545978,0.53194696,6.857865,4.0136085,6.069063,3.6651793,0.35705563,0.6115097,20.980988,0.6171503,17.653452,0.5275292,5.5614824,1.9656483,-0.39406875,-28.65556,0.047700837,1.1564957,1.1802874,0.9711727,3.7252214,0.87668043,3.7618206,2.7860894,25.569357,0.43855923,443.25616,0.30120933,1238.8164,0.16486154,-61.735634,-1.359234,1416.4755,0.1641538,1028.9994,0.3293434,-72.3876,-1.0615526,2446.6575,0.101781674,789.92267,0.4157274,-76.96749,-0.9594592,-18.107943,-0.3256288,27.30783,0.24394667,-0.0147863645,-2.0976875,-0.02814563,-0.3740609,0.41178572,0.51563287,26.773666,0.34211385,18.779602,0.49745995,7.2612777,1.6219652,-1.929137,-6.318458,-12.927989,22.862825,-0.051756844,-0.010463825,0.21812104,4.1411767,2.1201413,0.32977778,0.34807083,0.13432097,0.14696889,-30.63593,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\55_CM29_3.wav,HC
25.09809,0.10293315,23.42526,24.758076,27.209396,3.7841358,119.00233,228.94334,54.350475,75.1971,0.44135708,0.38336933,0.2918602,0.41235685,0.5769779,0.28511772,4.562361,2.1947465,3.9875727,2.3422225,0.26034415,0.5012711,18.050354,0.50800097,13.578812,0.46508595,4.5538926,1.9380339,2.7254303,3.0580158,0.04553834,1.403619,1.4375112,0.6790838,3.4913907,0.7683964,3.314588,2.0363193,20.093994,0.3181126,459.36145,0.2753737,1226.8097,0.16870232,-73.35983,-1.2170037,1458.9457,0.14324784,1005.5903,0.2902801,-81.964874,-1.0070432,2451.4277,0.09878481,810.4975,0.36750835,-84.1188,-0.96191514,-16.713102,-0.26243392,25.163008,0.2596389,-0.027157718,-1.1146011,-0.024249827,-0.3928897,0.29016453,0.4587955,22.726135,0.25904438,13.361956,0.4847823,4.7458177,2.1227126,1.8072281,5.0434475,-15.440525,25.732485,-0.050033953,-0.012151592,0.20639744,4.9984765,2.869353,0.2168085,0.23123264,0.114835165,0.16325241,-36.33021,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\56_CM23_3.wav,HC
31.779684,0.10579484,29.316877,31.52817,34.098545,4.7816677,69.824745,71.1505,43.122665,90.094574,0.46008825,0.47086984,0.2599586,0.4148463,0.6289233,0.3689647,6.213023,3.3864546,4.5288906,2.8541589,0.29855856,0.57637435,16.397352,0.6778066,15.223655,0.59026676,3.0896668,3.0702772,-5.602568,-2.1167471,0.03365434,1.1856618,1.3082427,0.74020916,6.7093987,0.43793464,0.22608328,32.734627,24.331097,0.27962732,463.79794,0.20233767,1147.0253,0.14939156,-70.422226,-1.3174349,1540.3942,0.14152367,1018.63654,0.36256105,-82.6747,-0.9967349,2579.2788,0.07393755,759.2098,0.51739806,-84.51944,-0.95698,-18.999508,-0.26959467,27.221277,0.2443448,-0.0071940934,-4.6847553,-0.03412193,-0.32489142,0.3393159,0.51722324,21.883713,0.37767553,16.058388,0.5550973,3.3214977,3.128411,-10.949365,-0.95483935,-17.868164,28.475403,-0.06569602,-0.01135597,0.22447076,4.890388,2.7300873,0.2284536,0.22345157,0.1316279,0.17996679,-34.067528,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\57_CF25_3.wav,HC
25.79307,0.20987591,21.99976,25.632507,29.025505,7.0257454,166.11345,152.45764,119.15572,256.854,0.5920967,0.75746226,0.17769176,0.4967285,0.9153191,0.7376273,8.722548,4.3053513,5.5106645,3.784768,0.29771397,0.87608284,25.27568,0.43379155,3.7773988,3.2637577,7.1080513,2.353716,-7.308303,-2.5261655,0.07007533,1.6862987,1.3936592,0.7487073,2.6050766,1.5439746,1.9659563,5.1192713,18.840982,0.5886123,452.6867,0.43064404,1136.9172,0.18244535,-49.97845,-1.6813858,1465.341,0.19886144,735.6035,0.39273608,-55.421707,-1.416691,2520.2495,0.116606735,637.6894,0.45032504,-59.900208,-1.2662209,-13.381259,-0.45935583,23.15464,0.28788847,0.013164919,2.8434224,-0.021149911,-0.60036767,0.36196992,0.7194688,28.832167,0.30037785,1.8760018,6.8675,8.365638,2.1542232,-10.043978,-1.9263682,-14.896898,26.134516,-0.032960135,-0.011178032,0.08734104,2.6468506,1.4872521,0.50666666,0.4975322,0.16744444,0.28620332,-31.707993,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\01_PM58_2.wav,PT
23.502008,0.16766018,20.793737,23.301208,25.950043,5.1563053,260.37363,279.86514,56.63744,81.12649,0.8652076,0.5375726,0.40708268,0.8269235,1.2570587,0.84997606,11.390519,5.349169,7.504251,4.139255,0.6266262,0.53966403,25.542755,0.5078252,11.875874,0.83735085,2.7928703,4.188108,12.022544,1.0558832,0.05902483,1.2627656,1.3669465,0.8184247,2.7026916,1.1638155,-0.1639629,-46.812653,20.383694,0.5131892,436.79037,0.3032102,1247.8567,0.16869447,-52.222473,-1.531411,1406.0483,0.15051527,972.7205,0.29250297,-61.924118,-1.1962407,2396.415,0.10743294,880.60535,0.29035744,-67.21981,-1.058586,-15.774826,-0.40991428,26.817438,0.285968,-0.018369278,-1.6792887,-0.024503913,-0.5612171,0.7053249,0.45630157,30.498402,0.29124606,11.355557,0.89378786,2.3813093,5.2692065,11.220676,1.2163152,-14.996696,26.799505,-0.059970506,-0.0025953965,0.37629265,4.1112957,1.9330701,0.38537636,0.41648182,0.13,0.17480548,-26.630955,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\02_PM65_2.wav,PT
29.878908,0.1284769,27.81795,30.270771,32.500263,4.682314,131.3977,185.73248,53.802177,72.410355,0.70880175,0.5339751,0.40083623,0.6110333,0.9763465,0.57551026,8.601064,4.3012867,5.6030107,4.037782,0.41720313,0.6581257,25.39974,0.37282223,6.0369744,1.6889653,-6.8793073,-1.8634702,-4.4882236,-2.2926705,0.04820238,1.7954386,1.3915474,0.68549305,3.870529,0.9833523,-1.0490898,-7.360931,20.871809,0.42510682,479.97125,0.23709553,1284.4808,0.16463129,-45.964848,-1.7470701,1459.8662,0.11944579,1154.052,0.3177498,-54.611046,-1.3688776,2436.0269,0.11397529,1101.1143,0.41262898,-61.621704,-1.1536281,-14.164556,-0.3966839,26.737694,0.24358882,-0.0010962818,-28.498566,-0.026145773,-0.4190586,0.47570753,0.5789198,28.603346,0.26110384,6.398256,1.6355901,-7.569821,-1.8311769,-6.215577,-1.6248877,-11.19855,23.413351,-0.037346635,-0.011652153,0.20881614,3.3182232,1.6333939,0.46922222,0.50658166,0.14743243,0.19755305,-30.576567,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\03_PF66_3.wav,PT
33.07126,0.16653626,30.447647,34.323578,36.67303,6.2253838,121.46027,106.43362,74.17207,75.43079,0.33293855,0.76903975,0.09065516,0.28478265,0.51850784,0.4278527,5.2738895,2.9655545,2.9695668,1.8119737,0.14056686,1.0472386,25.708893,0.53475606,1.9395734,5.9384346,-8.321672,-1.6643295,-8.320051,-1.4561795,0.051902853,1.8532898,1.2785697,0.7163013,5.1537757,0.96459264,2.1583176,3.8969069,24.765184,0.41864827,528.2207,0.32202595,1397.6434,0.16963421,-75.71495,-1.2479625,1475.9419,0.14913847,1181.8341,0.2794647,-75.59718,-1.1533614,2478.706,0.10915645,1011.41846,0.39665708,-82.87807,-0.98937863,-13.655669,-0.43506694,27.065199,0.29086483,0.04032489,0.8238438,-0.023907032,-0.5118543,0.19497097,0.77933663,32.769947,0.30441406,-0.51622194,-23.800081,-11.628992,-1.2809896,-12.441321,-0.9433552,-12.244169,23.215704,-0.023170393,-0.008943829,0.032948058,2.3940225,1.2513353,0.5214634,0.6108912,0.33596775,0.54485124,-37.46247,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\04_PF50_2.wav,PT
20.703236,0.20134653,17.106998,20.406599,24.144623,7.0376244,234.86702,279.2629,55.440453,71.59203,0.29524705,0.663689,0.1340784,0.23605593,0.44234553,0.30826712,4.1337442,2.2968976,3.2720983,1.8350585,0.14084113,0.88921016,25.867294,0.43268114,12.73397,0.8403657,4.8576183,2.8379858,-5.883485,-2.5243192,0.06916384,1.1134211,1.4286413,0.79113036,2.074451,1.7223735,4.0244293,3.346667,26.859598,0.40779498,414.89328,0.31660676,1200.1868,0.15552351,-47.484985,-1.6878282,1366.4087,0.15991868,878.4675,0.27073854,-57.822647,-1.2871294,2531.2634,0.08369283,726.29816,0.5033245,-66.48676,-1.0467,-17.817772,-0.36830938,29.58388,0.2539642,0.0027393156,17.013878,-0.019193111,-0.7426578,0.16382624,0.7319707,29.900011,0.28113574,14.405459,0.74218065,6.777152,2.0375526,-7.1454644,-2.2365448,-11.963467,24.864521,-0.03757001,-0.0028946307,0.06159692,3.4773715,1.6137295,0.47047618,0.5754927,0.1314754,0.16891006,-38.070118,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\05_PM53_4.wav,PT
24.159666,0.16415574,21.492271,24.7729,27.234297,5.7420254,167.96895,233.34703,96.18431,137.13548,0.48270836,0.51141435,0.23836727,0.45396447,0.69146425,0.453097,5.198067,2.711506,3.1669233,1.8365567,0.34819955,0.66345245,26.40658,0.449179,16.63708,0.45719656,20.951717,0.53416383,11.466596,0.84368616,0.06813914,1.8394442,1.3373387,0.8187501,4.116308,0.9391339,3.1160393,3.7691665,26.723553,0.29882547,422.1725,0.29151988,1200.7073,0.14865209,-50.316143,-1.488528,1486.5426,0.13318238,917.8229,0.38152018,-65.94025,-1.008139,2469.978,0.08516754,909.6004,0.4175513,-68.496346,-0.95112807,-22.391405,-0.2465711,31.017578,0.21458003,-0.021444691,-1.4028368,-0.022200575,-0.52487844,0.40631244,0.53459704,30.82171,0.2702241,18.19274,0.4083155,23.32834,0.46957228,11.923527,0.8672747,-13.704349,23.364416,-0.050443057,-0.0062288735,0.12532729,3.4508486,1.3256162,0.59267604,0.6169894,0.17660715,0.32005173,-29.284113,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\06_PM64_2.wav,PT
22.639101,0.18016417,19.554394,21.929537,25.596981,6.0425873,263.54785,465.10486,109.751335,384.42706,0.31452063,0.62522864,0.15068218,0.26192507,0.4514441,0.3007619,4.7161546,2.6946297,3.0460865,2.5384216,0.10658914,0.8732897,21.593756,0.5574906,3.537863,2.361883,10.387432,1.3854809,6.4623694,1.8191551,0.04561723,1.4893715,1.3910627,0.8736702,2.7880166,1.2437125,6.510128,0.98845047,20.295235,0.35113728,459.9461,0.41762623,1224.48,0.1802791,-76.85409,-1.1876599,1451.1831,0.16938122,826.9943,0.3429729,-82.85533,-1.0309523,2435.8206,0.10393083,739.84326,0.28979853,-84.649536,-0.99274534,-13.165083,-0.41970384,20.24017,0.3073772,0.0063438583,4.613151,-0.016594492,-0.8016732,0.13920672,0.69597447,27.944597,0.29214242,4.85827,1.7190406,14.688313,1.0335008,8.076381,1.6419829,-6.4977884,14.719906,-0.005567245,-0.006245397,0.048479296,2.889722,1.8133501,0.34310344,0.27982262,0.19944954,0.29626057,-40.062344,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\07_PM39_4.wav,PT
33.91015,0.1382229,32.384808,34.472263,36.800644,4.4158363,135.31317,229.78958,110.934204,266.06186,0.5072524,0.55162615,0.2568756,0.45993796,0.7265031,0.46962747,6.8215933,3.7895305,4.8335547,3.0433187,0.20909287,0.7671681,20.040565,0.6168828,9.728602,0.96534556,8.482021,1.6526772,1.6551408,6.7001524,0.0357651,1.8765584,1.0158317,0.906115,8.378599,0.51620775,6.284775,1.5698535,22.05712,0.40875274,490.4929,0.35000134,1258.4979,0.18741031,-65.0125,-1.2924327,1552.7047,0.1575386,911.8367,0.46988294,-67.70802,-1.0798571,2566.8008,0.11104635,996.5745,0.53532153,-71.27802,-0.9959972,-16.516232,-0.39357796,25.681189,0.3443005,0.018804463,1.8449053,-0.024192099,-0.5087011,0.24651656,0.6572495,25.138388,0.35312572,11.386225,0.83417565,9.0026865,1.708167,0.20388593,57.37188,-5.7088,14.433353,-0.030241873,-0.0036405849,0.095318876,3.6645112,1.8638415,0.39452633,0.28403023,0.13619047,0.2080688,-33.145584,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\08_PF37_2.wav,PT
22.514297,0.113759995,20.501114,22.587719,24.94631,4.445196,112.16313,134.67693,41.517612,39.74937,0.6187569,0.5647082,0.2857503,0.5548289,0.89871746,0.61296713,7.2519183,3.6959534,4.664234,2.4385312,0.29917315,0.6338486,24.581436,0.43498972,8.553433,0.8944447,17.134604,0.86372435,-4.8652005,-2.720133,0.04649995,1.2191898,1.2355032,0.8199531,2.9910927,1.0253197,2.4385827,2.7144928,20.925644,0.34775108,417.8048,0.29156467,1159.5314,0.14513099,-47.437546,-1.5981516,1410.3961,0.14336956,815.9384,0.31467932,-58.59911,-1.195178,2521.335,0.074638784,607.25726,0.53099996,-62.25896,-1.0915903,-15.236764,-0.31000933,23.173843,0.2619361,-0.0061132405,-4.9127107,-0.019242836,-0.5678659,0.34634754,0.5172084,28.43895,0.27712715,8.800985,0.91927975,19.34176,0.7880305,-6.9384494,-1.9717851,-10.658004,20.002043,-0.033226974,-0.007052313,0.12228298,3.4440038,1.7613497,0.43943658,0.4867799,0.13245614,0.19470422,-30.953247,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\09_PM60_2.wav,PT
29.279823,0.14752774,28.229113,30.217985,31.990463,3.7613506,201.82889,223.78716,128.37372,221.1132,0.49962103,0.5125446,0.26322097,0.45474622,0.6974637,0.43424273,5.969263,3.0876148,4.6006045,3.0472412,0.22902486,0.65433675,22.192453,0.4423475,7.013733,1.0052307,-4.585444,-2.5037687,2.3795445,4.0243797,0.05606496,1.8966618,1.4614795,0.7133025,3.4200144,1.1952922,2.0787964,4.5808916,23.065956,0.38943487,488.68088,0.33056703,1365.4797,0.15107569,-60.855892,-1.4627844,1457.3025,0.14602706,1100.6542,0.26765513,-67.72365,-1.2074035,2462.0872,0.092097506,963.433,0.382184,-73.206375,-1.0682614,-13.488226,-0.31316286,24.103285,0.25952455,0.019238476,1.5471022,-0.023856679,-0.47591293,0.2787247,0.51513195,26.3869,0.2856912,7.5482087,0.93014556,-6.377968,-1.9678153,-0.031546522,-297.59958,-9.935199,20.60721,-0.030412666,-0.0042289607,0.10861176,3.5770442,2.1247296,0.3251852,0.34215403,0.15476744,0.2545206,-35.45416,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\10_PF51_1.wav,PT
31.901615,0.1386572,30.14855,32.169956,34.580887,4.432337,242.37654,381.28534,162.82835,414.4233,0.6148489,0.88421977,0.15518679,0.46841136,0.9933849,0.8381981,14.010083,9.568514,8.830875,6.81191,0.47509664,1.5517719,17.80875,0.75720763,5.811412,2.0237062,2.460469,5.664827,-4.6773853,-3.5248027,0.042569835,1.7911274,1.5059477,0.78907114,5.0403395,0.93940645,-0.57265955,-27.997889,16.124878,1.1358461,534.1661,0.3101601,1274.8059,0.19161716,-95.88043,-0.96572024,1536.0372,0.17320931,1063.833,0.470941,-96.21581,-0.9128463,2612.0918,0.11090997,896.1105,0.613857,-100.54372,-0.83377,-12.389405,-0.5068577,23.76779,0.35442266,-0.0119742425,-3.2747824,-0.02211847,-0.67408484,0.6023763,1.2978487,25.19778,0.4165022,4.213741,3.2239263,1.5309858,10.459736,-12.321686,-1.3515458,-13.404838,24.404383,-0.06537144,-0.006657144,0.31067184,3.0,2.6205642,0.2067361,0.16150692,0.17959349,0.26008245,-28.418444,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\11_PF34_4.wav,PT
34.242657,0.088130414,32.10388,34.081745,36.534523,4.430641,202.74779,428.50055,50.613415,87.32456,0.43718678,0.6921721,0.17882371,0.37820205,0.62826025,0.44943655,5.442317,3.538789,4.418655,3.076186,0.17060727,0.9756346,20.975634,0.6556429,10.92506,1.020246,15.253723,0.9897245,-2.540176,-6.197807,0.028642794,1.8341508,0.8411324,0.99460757,9.563185,0.36118418,6.174564,1.9892553,21.033278,0.5530135,482.51666,0.34826082,1221.5168,0.16795088,-65.259,-1.2765628,1576.8042,0.16473845,868.35754,0.4523846,-70.81279,-1.0135517,2586.5618,0.09528206,949.3107,0.56048137,-71.95873,-0.98539317,-18.57597,-0.35538232,26.795671,0.30332205,0.01623493,2.3165684,-0.025114661,-0.4878473,0.2068103,0.84226614,26.73547,0.35574308,12.255618,0.9403728,17.090282,0.95236707,-6.0074716,-2.7050815,-9.108128,18.024954,-0.038996033,-0.005172902,0.05874213,2.6933103,1.2611438,0.5891379,0.4790518,0.18172413,0.20459493,-33.32918,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\12_PF68_1.wav,PT
31.509392,0.079156026,29.972986,31.499859,33.066788,3.0938015,137.56892,238.96263,27.099485,37.85949,0.53779304,0.5260141,0.28883243,0.4874193,0.74694276,0.45811033,7.0439014,3.7993786,4.466217,2.933102,0.23794797,0.6768686,20.975895,0.65656686,10.29732,0.97428703,-2.7514005,-4.066005,-4.6538596,-1.9175271,0.029116752,1.802178,1.170271,0.8069838,6.731364,0.5369101,-3.4194467,-2.3895168,21.236366,0.3946466,502.90814,0.25806314,1289.1721,0.16894767,-56.01178,-1.5069542,1487.0344,0.14781718,1148.914,0.31379235,-65.51357,-1.1770133,2514.1667,0.09724065,918.20074,0.463058,-70.95808,-1.0395044,-16.622906,-0.28434196,26.608177,0.23351231,-0.002770685,-11.717885,-0.030808626,-0.36246824,0.27407932,0.5960806,27.252092,0.32558402,10.075126,1.015398,-4.3995385,-2.7283719,-6.424351,-1.3461922,-10.122264,19.419024,-0.050639916,-0.009171165,0.13532823,3.8764513,1.8472395,0.39089888,0.3693317,0.13298851,0.17337833,-33.647064,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\13_PF58_2.wav,PT
35.182697,0.12257028,34.157658,35.701485,37.975574,3.8179169,164.31897,170.48705,132.49318,400.57907,0.8872352,0.47084427,0.50724685,0.83700293,1.2194111,0.7121643,10.977815,5.644919,7.6568513,4.021071,0.5662354,0.64817,25.49578,0.45111862,6.955969,1.6454453,4.318166,3.462333,-15.643812,-0.9850019,0.040593278,1.8621125,1.0781144,0.82934374,7.422714,0.589517,7.0691676,1.759171,25.600346,0.50355875,585.95953,0.30807796,1320.6549,0.16363625,-46.72545,-1.5790659,1590.6724,0.18993132,1083.8022,0.39750633,-52.390812,-1.2265096,2678.3215,0.13262385,848.98627,0.6550904,-58.88605,-1.0374188,-15.979997,-0.43373415,27.120174,0.2857336,0.016944455,1.8768212,-0.026026957,-0.54139906,0.6278654,0.57307106,28.788513,0.30374005,7.518986,1.5755804,4.060194,3.9042063,-18.191381,-0.83191186,-8.594668,17.883108,-0.024810271,-0.008832631,0.27890784,4.1468954,1.8801653,0.43186814,0.4020413,0.10681818,0.15537012,-26.554066,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\14_PF35_3.wav,PT
23.65054,0.19380115,20.039951,23.758581,27.354218,7.314266,206.17151,304.1083,78.24436,105.68647,0.9634875,0.62961423,0.42163056,0.83314824,1.4071274,0.9854968,12.233163,6.683893,8.317872,4.9375916,0.81618094,0.75405467,26.404716,0.454349,16.709686,0.62414175,-0.7513847,-17.912493,-7.154595,-2.0284262,0.06437338,1.3094378,1.3521782,0.81688875,2.278281,1.7427255,5.9607615,2.2801037,27.431772,0.43327886,451.7384,0.26620594,1240.328,0.17902853,-46.834705,-1.6165642,1438.6895,0.16093445,1017.45636,0.28456008,-58.049538,-1.1987311,2499.609,0.11900137,964.47345,0.38492274,-65.230415,-1.0103109,-19.82308,-0.3372788,30.844604,0.25088847,-0.018935792,-1.7917627,-0.033505134,-0.42198327,0.93903345,0.655226,30.040014,0.31700853,17.159792,0.617646,0.31484044,45.121513,-7.2519083,-2.1746829,-13.541625,23.619629,-0.031761188,-0.024790656,0.35355678,3.1949494,2.1451828,0.35999998,0.40532392,0.10595506,0.12943022,-23.338373,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\15_PM63_4.wav,PT
34.818684,0.12837815,33.265106,35.579025,37.526543,4.2614365,112.57467,104.61687,92.98075,183.31802,0.7724892,0.5473726,0.40810618,0.6744138,1.10717,0.6990638,8.925928,4.903923,6.190747,4.3454776,0.34530985,0.71436685,20.95471,0.5179575,3.0677068,2.9116933,1.4113436,9.238641,-6.9770226,-1.6956439,0.033067014,2.052718,1.1024705,0.758086,7.3454423,0.60294336,3.917725,2.3679118,19.846144,0.44196793,505.94833,0.35362256,1262.38,0.18807071,-60.24625,-1.3948377,1517.3743,0.15360022,997.0148,0.39207268,-57.678917,-1.2708707,2533.644,0.10591287,1013.46936,0.5362375,-62.48909,-1.1305505,-13.011879,-0.40783203,22.674023,0.33884192,0.015964607,2.0422575,-0.02460296,-0.46586755,0.39297944,0.6348367,24.335861,0.3545059,3.742488,2.370954,1.4098066,9.958878,-8.688475,-1.3963629,-5.017615,14.703915,-0.018212512,-0.010054524,0.18012492,3.197832,1.8440678,0.41220587,0.3784424,0.13026547,0.17032221,-29.842846,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\PT\17_PF44_2.wav,PT
