F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file_path,folder
30.365646,0.1604465,28.218369,29.917114,32.809616,4.5912476,128.6647,123.21107,218.89992,573.87085,0.65791804,0.56351143,0.30727506,0.59527653,0.98485047,0.6775754,9.011645,4.8826923,6.211337,4.852827,0.38523528,0.73460084,20.629301,0.5055588,13.670041,0.7841313,-1.5628514,-8.716717,-7.982506,-1.7286317,0.060323272,2.1185825,1.2950851,0.9324064,6.1895103,0.68729514,1.1409414,8.706539,21.533627,0.40511683,546.5764,0.2664212,1241.1343,0.15528762,-56.2594,-1.577831,1612.8152,0.17832041,1000.8346,0.4615386,-67.19946,-1.1961946,2648.0305,0.09515433,854.08496,0.4555144,-70.40372,-1.1117538,-19.009945,-0.27239567,26.448177,0.2698496,-0.0010580446,-35.63556,-0.044507988,-0.2860787,0.43587747,0.66955894,24.936872,0.32720417,12.532626,0.90208155,-3.8096464,-3.6706169,-12.69372,-1.0129513,-18.893818,28.581652,-0.06439321,-0.018318947,0.26350233,3.7996545,2.254987,0.30846152,0.32127973,0.12291667,0.14275502,-29.496758,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_1.wav,50_CF46_2
28.254921,0.170332,25.573004,29.62743,30.969358,5.3963547,497.6326,0.0,-4.276411,40.532913,0.5591292,0.37585232,0.3015042,0.5979624,0.7355573,0.43405312,3.544602,1.8016727,4.6351924,1.5696993,0.3759187,0.67456657,19.053846,0.62170154,20.132637,0.34677288,10.39971,0.97954,-9.901731,-0.98927164,0.048720267,1.4975115,1.0191612,0.81028885,4.811902,0.8275443,9.8555765,1.5906037,28.608376,0.19992708,561.3618,0.3178546,1226.6626,0.15264143,-51.15003,-1.607423,1761.6765,0.22239235,890.64307,0.63205636,-65.31782,-1.1053562,2795.259,0.15221938,895.23065,0.44315228,-67.231415,-1.0486809,-20.36777,-0.24436538,25.758924,0.17322697,-0.0077688345,-3.7436655,-0.044733196,-0.28992334,0.41056168,0.595128,24.059643,0.3668319,21.164833,0.34711146,10.445888,1.1216797,-13.639504,-0.6857537,-13.44263,20.85841,-0.040394567,-0.01759441,0.39534694,5.0000005,4.054054,0.17666666,0.11115555,0.08,0.01,-32.013603,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_10.wav,50_CF46_2
29.448092,0.12794243,27.944708,29.782887,31.29122,3.3465118,153.65837,139.57439,119.32448,285.88483,0.6596222,0.60229367,0.31917506,0.56340736,0.97450316,0.6553281,9.4687805,6.1095743,6.7631607,4.577354,0.48019195,1.5255563,21.910646,0.5431402,15.188129,0.7801603,2.9601083,4.029015,-3.909147,-2.8386233,0.04691433,1.8169868,1.2636473,0.8659237,6.1018405,0.6296288,3.1356046,3.1629984,25.504017,0.38306993,525.3156,0.27708322,1268.0502,0.1655987,-57.529602,-1.5217491,1623.4846,0.17513756,1014.2571,0.4285861,-69.08562,-1.1450989,2627.635,0.104777366,929.71857,0.4730728,-71.36431,-1.0874014,-19.778023,-0.2947234,27.891481,0.26168254,0.0052242517,8.129462,-0.03811865,-0.29136965,0.50572723,1.1008669,27.017605,0.31633013,14.963595,0.7773259,2.142476,5.809029,-7.060346,-1.4823117,-16.553082,25.951534,-0.057536434,-0.0169708,0.41807052,3.4074776,2.089269,0.33590907,0.39413494,0.13399999,0.17014405,-27.387407,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_11.wav,50_CF46_2
29.645962,0.10469591,27.829039,29.30529,31.375942,3.5469036,243.30966,339.2676,50.435463,68.442856,0.51874125,0.6371053,0.21805164,0.45907205,0.72145367,0.503402,8.188796,5.016873,5.6732893,4.2028356,0.3374458,0.9143726,19.595293,0.60548806,13.920406,0.8191459,6.5960007,1.4010024,1.3317193,7.011618,0.033147737,1.3208531,1.0540408,0.9313084,6.1541533,0.54829156,4.891801,2.0315144,25.034693,0.34201765,478.9592,0.26587978,1281.2336,0.17415819,-83.17389,-1.1399761,1521.2191,0.18232942,1061.2793,0.39448118,-89.99409,-0.95871633,2552.0684,0.10207313,861.5779,0.45558223,-91.96359,-0.9192029,-19.056635,-0.31787616,26.442526,0.24368972,-0.015205865,-2.1044865,-0.03390504,-0.35029095,0.43967718,0.7876221,26.81703,0.2870613,14.845033,0.8909157,5.946859,1.7748142,-1.5416585,-6.1609936,-14.999981,25.358498,-0.05983112,-0.010944043,0.1788289,3.0634575,1.870187,0.31588235,0.34573126,0.18722221,0.2288572,-31.626411,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_12.wav,50_CF46_2
31.232723,0.17713432,28.200878,31.382473,34.39057,6.1896935,354.448,612.35144,87.79714,63.579422,0.5622751,0.6113191,0.2810653,0.44922632,0.8665319,0.5854666,11.743848,6.4383492,8.986881,8.467701,0.5264247,0.9172545,18.636076,0.64474195,13.556288,0.6984033,1.4503436,7.8253374,-0.3055416,-42.18571,0.07310975,1.4817667,1.8233289,0.7165613,4.156331,0.9235774,0.6819695,13.177734,24.618114,0.36085203,469.30853,0.25932765,1187.5956,0.15104952,-99.100525,-0.97029954,1474.4097,0.14261633,1056.6498,0.35119793,-103.88447,-0.82539093,2489.8452,0.07995349,794.48956,0.5039938,-106.56352,-0.7788864,-19.785011,-0.25909352,29.234734,0.19735795,-0.008551337,-4.8813224,-0.034709692,-0.3378093,0.66420704,0.65502274,25.631342,0.38062152,13.697089,0.83949125,-1.0914903,-11.97009,-5.295931,-2.3760893,-17.552212,27.672098,-0.0619277,-0.015209329,0.3730036,5.2966104,3.648069,0.13705882,0.14498538,0.15153846,0.15261042,-29.208403,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_13.wav,50_CF46_2
26.986471,0.22308151,21.02261,28.52962,30.455124,9.432514,259.70227,80.88026,256.096,116.06758,0.5074052,0.50180435,0.22962876,0.5464111,0.7328566,0.50322783,7.7772946,1.6393418,0.9050194,2.1969547,0.38485903,0.4649522,21.158932,0.47444728,11.788159,0.45745012,-2.011011,-6.343664,-3.289476,-2.9046075,0.15174885,1.308106,1.3610506,1.0332155,0.11505525,18.003838,-3.2402446,-7.0932956,10.964737,1.8545395,485.64062,0.20335403,1187.0419,0.10320228,-125.37615,-0.6750788,1377.1438,0.15849234,1176.2915,0.29117823,-126.36531,-0.6511958,2428.5837,0.057892323,588.1909,0.34210113,-129.36433,-0.6106738,-14.873306,-0.33299902,25.585148,0.16229513,-0.036673833,-0.66311055,-0.02647539,-0.3018891,0.4614656,0.37017566,26.01503,0.23310538,10.179118,0.6158673,-8.38342,-1.5088468,-7.139006,-0.73212034,-18.2132,28.370941,-0.05052339,-0.021969477,0.3578941,4.9382715,5.3333335,0.065,0.051234756,0.08,0.051768716,-34.002182,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_14.wav,50_CF46_2
25.309927,0.18254033,22.977425,26.208017,29.119087,6.1416626,601.4328,605.7721,117.53274,69.00636,0.4017726,0.36934057,0.28259814,0.36144292,0.4880854,0.20548725,4.210672,1.3619151,2.6538966,1.759833,0.2923534,0.5351593,15.453654,0.629806,24.94968,0.17543933,6.972255,1.3566391,-0.4059782,-15.85012,0.1313672,1.2015809,2.0095274,0.4251019,1.9948318,1.7398864,6.7649584,1.2775911,23.46107,0.20705588,487.14395,0.19485265,1202.2003,0.15563591,-68.575874,-1.163613,1637.2197,0.105483994,1055.1537,0.32346153,-83.17774,-0.8518861,2540.234,0.07150571,749.7534,0.26696494,-81.12919,-0.88984215,-20.361942,-0.21863417,26.513746,0.21534702,-0.022330195,-1.6777765,-0.038350537,-0.33131158,0.3398368,0.42603403,19.54477,0.40434346,24.30648,0.12264526,9.137504,1.0994437,-2.7635155,-2.254452,-16.337456,23.242819,-0.036020637,-0.024996208,0.22925214,5.084746,5.555556,0.12,0.043204937,0.06,0.02,-36.330227,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_15.wav,50_CF46_2
29.627995,0.13502385,28.055752,29.738394,31.804707,3.7489548,188.16055,346.01205,81.111,91.53496,0.6950036,0.56627864,0.34693277,0.62594676,0.9830509,0.6361181,9.988648,5.920283,6.7199693,4.330746,0.50357985,1.0834818,22.802914,0.52175283,15.8491,0.7865974,4.513003,2.8925676,-4.580801,-2.495025,0.051281348,1.9155749,1.275812,0.81208414,5.719205,0.6658046,1.9510914,4.8398194,24.39126,0.40791318,504.21902,0.24805516,1243.353,0.16133751,-52.099514,-1.6155254,1604.3691,0.18503241,996.35376,0.47299832,-63.618713,-1.1913285,2596.2358,0.105433166,906.2112,0.48927236,-65.870766,-1.1280673,-19.555378,-0.3150083,27.084146,0.28410172,0.0014584895,24.114239,-0.039940026,-0.31725615,0.5520115,0.7448676,27.387875,0.31275126,15.106382,0.85591054,3.5140152,3.9107375,-6.972385,-1.6088347,-16.519815,25.22166,-0.04984795,-0.020586366,0.35953832,3.3128254,2.227488,0.32723403,0.2994229,0.115365855,0.17352301,-27.838394,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_16.wav,50_CF46_2
29.187077,0.18842158,27.550022,29.61876,32.537144,4.9871216,190.52802,282.75986,96.41953,156.82172,0.72834635,0.5855263,0.327357,0.65148413,1.0429901,0.7156331,9.510276,5.1875844,6.6119757,4.041126,0.45119005,0.85260284,22.646029,0.5262543,11.105434,1.0418904,-2.0520697,-6.7207394,-9.057429,-1.5395845,0.04720905,1.9799778,1.1886089,0.7768539,5.2755466,0.7945977,-0.52183986,-24.057632,21.57267,0.40425673,480.53207,0.26696452,1248.9056,0.15620592,-52.708355,-1.6646781,1511.6608,0.19230728,993.44885,0.37068042,-60.66623,-1.3197849,2542.9778,0.096880846,839.7955,0.43039477,-65.00461,-1.1895734,-17.890717,-0.30110848,26.108116,0.2749155,0.00870729,3.86622,-0.044301335,-0.31467175,0.53344214,0.729224,27.415903,0.32660556,10.286852,1.195257,-4.6962714,-3.0519874,-13.008337,-1.0074545,-14.024074,23.00135,-0.0508668,-0.018320726,0.21392769,3.4700317,1.6455697,0.44384617,0.45661864,0.14307693,0.18046457,-28.281483,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_2.wav,50_CF46_2
29.477402,0.17226398,27.22424,29.97071,33.334698,6.1104584,169.79448,130.0479,69.59512,96.341385,0.709227,0.4847746,0.3934336,0.6446392,1.0203075,0.62687397,7.949532,4.224837,7.0910325,3.4327033,0.4072771,0.5771409,23.182137,0.46377745,11.815928,0.9289354,2.1888847,6.0138836,-8.158446,-1.2751272,0.053067964,1.6020228,1.1902612,0.7851818,5.2376447,0.8107991,1.5140109,5.380128,22.121544,0.3805936,542.36,0.26444298,1231.9875,0.16182905,-39.888424,-1.9233352,1624.5006,0.18805355,950.55634,0.42898312,-51.719303,-1.3587211,2619.43,0.10564205,852.54834,0.45203614,-53.83467,-1.2793407,-17.990246,-0.31439647,24.572918,0.28343466,0.0034390474,10.296832,-0.042572666,-0.28219348,0.4451732,0.54042,26.60599,0.29070178,11.047843,1.0227505,1.2233896,10.954218,-9.345903,-1.13064,-14.50876,22.897554,-0.0471624,-0.02463671,0.26578864,4.368471,2.2988508,0.33916667,0.23273584,0.089999996,0.12529965,-30.428131,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_3.wav,50_CF46_2
27.280064,0.15950677,25.959541,27.55372,29.592144,3.6326027,164.44142,142.37154,29.304874,18.784391,0.5549672,0.51105326,0.3150918,0.5094424,0.7403065,0.4252147,7.82412,5.8828473,6.191331,3.7460504,0.3703447,0.6630528,21.806213,0.53211606,14.079232,0.7995479,-0.24393277,-53.305866,-4.233857,-2.3879392,0.04842391,1.2626652,1.6089716,0.72965837,4.238758,0.7951583,5.0169373,2.771497,23.368868,0.34541655,506.45264,0.23124678,1235.5719,0.1460811,-61.24568,-1.422486,1539.2263,0.18296166,1065.4772,0.37578768,-70.589195,-1.1437413,2563.178,0.093908966,828.20276,0.32553706,-74.29065,-1.0499799,-18.459763,-0.30481184,27.116697,0.2739292,-0.02160428,-1.5016524,-0.03610824,-0.37886396,0.4110549,0.64490306,26.606932,0.3202964,13.054611,0.9256013,-2.8771505,-4.6062627,-6.5597634,-1.6400411,-15.945793,24.985168,-0.04836824,-0.022273064,0.28490084,4.56942,3.1971583,0.20888889,0.1641777,0.093125,0.08629301,-32.19577,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_4.wav,50_CF46_2
27.986156,0.12978749,26.612522,28.111818,30.071674,3.4591522,168.60841,302.25122,64.51835,120.37672,0.6052258,0.5341132,0.33020467,0.52346915,0.8674829,0.53727823,8.127635,4.503342,5.8246856,3.3321517,0.48653564,1.0273566,23.434929,0.47208133,15.69123,0.75978106,4.3051777,2.8962376,-3.8956187,-3.2111917,0.042504575,1.7835004,1.2879868,0.8475694,5.466089,0.6568232,4.0679464,2.6519887,26.004005,0.3825918,561.10626,0.24995099,1265.7423,0.16320531,-54.52857,-1.5401487,1672.4696,0.18071878,983.2116,0.47440305,-66.09727,-1.1572347,2696.3574,0.10759789,905.7227,0.4319283,-69.37511,-1.0726528,-20.403742,-0.2833349,28.501842,0.24765506,-0.015755808,-2.5427227,-0.04139998,-0.34939286,0.48848575,0.70343465,27.785774,0.2933545,15.645323,0.8072103,3.6915083,3.5411637,-7.264686,-1.6406759,-19.744986,30.029491,-0.06833625,-0.019401958,0.48722583,4.2118697,2.240717,0.3202857,0.2953979,0.11151515,0.109768935,-29.17008,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_5.wav,50_CF46_2
31.84189,0.05429532,30.080877,32.807777,33.031647,2.9507694,22.214865,13.744342,12.577178,10.132627,0.5655485,0.32087904,0.4081804,0.5801501,0.70876724,0.30058685,6.8416424,3.1301987,5.160988,2.9737446,0.27732784,0.504687,22.367401,0.43785694,17.044378,0.7303823,1.3558769,10.055048,-3.4344246,-2.1373036,0.011488044,0.95223624,1.0068208,0.9052003,8.615669,0.31238046,-1.112607,-6.7072754,21.707823,0.42298305,535.88513,0.25418293,1136.2335,0.12561849,-38.610676,-1.8027052,1633.157,0.21177761,829.2094,0.46822965,-48.865295,-1.3251781,2636.5588,0.12155096,712.3674,0.34459913,-52.546547,-1.1970084,-19.592625,-0.26230007,26.347435,0.15894045,-0.016658232,-2.2771692,-0.03880197,-0.22682485,0.2890551,0.5115169,25.899605,0.2119677,17.462494,0.7631946,-0.34944335,-39.73733,-4.941023,-1.3836328,-15.133097,26.929174,-0.060360894,-0.014672825,0.23237222,6.6666665,1.5503876,0.53,0.34,0.095,0.024999999,-33.635696,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_6.wav,50_CF46_2
32.81505,0.15054372,29.70305,33.100086,37.110115,7.4070644,157.89867,88.7203,106.11656,99.11092,0.56573,0.51393414,0.36604515,0.4982318,0.6797891,0.31374398,7.928966,5.022726,3.1281,2.5825846,0.34233874,0.79645616,24.350769,0.38109216,18.310614,0.72334844,4.3005266,2.7914853,-1.5209547,-6.622667,0.04135497,1.8636562,0.9678998,0.9281669,8.078212,0.6457731,2.4794984,3.047233,23.288628,0.4305433,627.7388,0.31228653,1236.4227,0.14213566,-27.901915,-1.8683798,1807.8097,0.16320725,950.8935,0.33795765,-42.098476,-1.1272998,2763.2695,0.10151574,953.1249,0.4006422,-44.361366,-1.0383719,-22.292349,-0.32797152,30.244171,0.25314495,-0.016553808,-2.5347776,-0.036531918,-0.32210153,0.34859303,0.80593455,25.917398,0.29627293,18.157536,0.73227036,3.9741368,3.0941398,-2.3340456,-4.205405,-18.121258,26.584772,-0.05002846,-0.019823026,0.28004408,2.676399,1.4814816,0.6083333,0.6585696,0.065,0.021794494,-31.087276,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_7.wav,50_CF46_2
26.083874,0.21211354,23.448154,27.815468,29.612896,6.1647415,176.17503,129.6408,60.556873,82.84993,0.5017722,0.5553582,0.23648517,0.4518107,0.74497193,0.50848675,6.5328007,3.7086244,5.625218,3.9183095,0.30967999,0.7569317,19.79225,0.6230792,14.034622,0.7254639,4.7446876,2.2389011,-1.710989,-6.8562627,0.05093299,1.8159688,1.4227993,0.8095661,3.7293668,1.1677445,2.3950694,4.5814953,23.438017,0.42740813,522.1072,0.24252038,1211.5757,0.13230644,-75.131096,-1.2282742,1601.3677,0.16972071,1043.3411,0.48129848,-85.86194,-0.9807524,2604.2874,0.10080293,867.5873,0.3607528,-88.08335,-0.9349189,-18.980667,-0.27605003,27.05506,0.26752293,-0.014479336,-2.5810232,-0.040963992,-0.35842574,0.37881655,0.6432718,26.526161,0.3210017,14.384083,0.7737985,2.4354484,4.889593,-5.8091025,-2.0719352,-15.376048,24.47344,-0.061357528,-0.0146861635,0.19196694,4.0183697,2.4277458,0.25333333,0.2726996,0.13857143,0.18542835,-32.746532,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_8.wav,50_CF46_2
29.820457,0.109584406,28.513115,30.302485,31.659786,3.1466713,165.535,165.48325,33.42775,30.875114,0.72691876,0.55739266,0.38543057,0.6409555,1.0046651,0.61923456,10.812024,6.789419,7.666344,4.7458687,0.5421913,0.9856053,22.555645,0.53936553,13.921134,0.92172194,1.3171248,10.861519,-2.715368,-4.105864,0.04110227,2.2781773,1.3016942,0.9194677,5.8145742,0.7424547,2.4970522,4.401644,22.742403,0.41241243,534.239,0.24602129,1242.8126,0.16133997,-45.461895,-1.7449044,1637.6085,0.18244888,1021.6297,0.46860594,-57.653732,-1.2573581,2610.0662,0.10601411,939.5601,0.40876472,-60.07891,-1.1797575,-18.691547,-0.35263273,26.50063,0.27697775,-0.011835441,-2.8239532,-0.03929126,-0.32317713,0.5800321,0.79482275,26.658554,0.32531407,13.385551,1.0257957,-0.15253177,-100.92545,-4.2596393,-2.5970051,-16.318819,25.505627,-0.055334806,-0.020609593,0.41261452,4.2464614,2.4288108,0.3113793,0.30761284,0.08555555,0.07780951,-28.199564,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_CF46_2\50_CF46_2_9.wav,50_CF46_2
31.192036,0.052928045,30.517166,31.027203,31.93238,1.4152145,184.12946,316.09756,29.800066,52.249176,0.62510735,0.46866995,0.36327106,0.5668993,0.8753029,0.51203185,6.6059966,3.9096267,4.580087,3.4080358,0.19158968,0.6861397,21.750183,0.4668757,4.102438,2.22625,3.846485,4.102838,-5.3672776,-2.5738852,0.020163385,2.222065,0.9209116,0.8864819,6.8079486,0.60380197,0.014431829,530.4096,15.452415,0.51926315,457.60657,0.28402162,1225.0383,0.16613759,-37.888844,-1.8565594,1479.6534,0.15709046,974.84924,0.3969118,-44.601166,-1.4697496,2441.2144,0.09249564,982.632,0.4963778,-48.87994,-1.2949163,-11.160647,-0.39657453,20.350334,0.3153681,0.009957791,2.6747983,-0.022308316,-0.5316479,0.2088768,0.64401853,24.487984,0.33729413,3.7646787,2.5392697,4.3151236,3.9141932,-6.9447703,-2.0628555,-7.214613,15.152471,-0.021622112,-0.011675787,0.10105063,3.0085318,1.3039569,0.6360344,0.65797746,0.12699999,0.20614801,-34.164238,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_PF35_3\50_PF35_3_1.wav,50_PF35_3
31.479328,0.05457036,30.499512,31.12445,32.366108,1.8665962,27.360147,21.165571,27.665693,59.231857,0.67867404,0.45815012,0.41164654,0.6208614,0.9376563,0.52600974,7.462489,4.502913,4.9593406,3.9917595,0.2286094,0.6864952,21.242739,0.44769758,3.2365737,2.9779682,5.995186,2.6888058,-8.028854,-1.8237813,0.018846205,1.4931656,0.9793619,0.80435705,6.518011,0.5816095,-0.86441743,-8.176943,13.844735,0.50442654,451.21677,0.2843907,1196.1306,0.1648583,-26.778154,-2.1859903,1492.9517,0.15704083,926.0452,0.42893186,-34.956997,-1.5548222,2442.8005,0.08941608,955.52527,0.5346533,-37.72646,-1.4018679,-10.912989,-0.39096794,19.005322,0.32906783,0.01066219,2.760263,-0.024266334,-0.5360992,0.24053624,0.66416675,22.769564,0.37625572,3.0787823,3.2278764,6.3410983,2.6497898,-9.491047,-1.5388213,-7.2045608,15.563558,-0.024700526,-0.010408279,0.12871087,3.0047445,1.2671596,0.6966666,0.67260784,0.09333333,0.10290233,-33.17522,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_PF35_3\50_PF35_3_2.wav,50_PF35_3
31.7233,0.06792241,30.538742,31.37457,32.59185,2.0531082,189.55118,508.8044,36.83239,48.43307,0.740513,0.45999506,0.44063926,0.6658856,1.0201712,0.5795319,7.6617384,4.1283407,6.315525,3.7541,0.27277637,0.6934773,24.154757,0.37090468,-1.4004517,-7.9964232,-2.6975894,-5.565957,-8.050039,-1.6826465,0.023436815,2.000454,1.04384,0.79228115,6.1809444,0.650668,-0.86133045,-11.168683,14.991034,0.724824,464.55167,0.27910227,1205.5278,0.15457204,-29.357647,-2.1001563,1431.3387,0.14962079,1012.847,0.3420437,-33.1653,-1.7736211,2451.1277,0.09129578,923.4906,0.54610103,-41.206387,-1.3480445,-9.580235,-0.5278376,20.811934,0.29034728,0.013472676,2.0437572,-0.017113192,-0.79701245,0.29130858,0.6606875,25.982271,0.29407614,-1.6216462,-7.1514063,-2.7653077,-5.697846,-9.112148,-1.5210706,-5.2817907,13.920646,-0.013365516,-0.0072976574,0.13985826,3.4600892,1.5447992,0.55955553,0.57123244,0.08457143,0.08758157,-32.315025,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\50_PF35_3\50_PF35_3_3.wav,50_PF35_3
